date,b_list,c_list,d_list,e_list,g_list,h_list
2021/12/9 15:29,21631,29235649,-10812,64908,-27033,32444
2021/12/9 15:29,21635,29246464,-10814,64920,-27038,32450
2021/12/9 15:29,21639,29257281,-10816,64932,-27043,32456
2021/12/9 15:29,21643,29268100,-10818,64944,-27048,32462
2021/12/9 15:29,21647,29278921,-10820,64956,-27053,32468
2021/12/9 15:29,21651,29289744,-10822,64968,-27058,32474
2021/12/9 15:29,21655,29300569,-10824,64980,-27063,32480
2021/12/9 15:29,21659,29311396,-10826,64992,-27068,32486
2021/12/9 15:29,21663,29322225,-10828,65004,-27073,32492
2021/12/9 15:29,21667,29333056,-10830,65016,-27078,32498
2021/12/9 15:29,21671,29343889,-10832,65028,-27083,32504
2021/12/9 15:29,21675,29354724,-10834,65040,-27088,32510
2021/12/9 15:29,21679,29365561,-10836,65052,-27093,32516
2021/12/9 15:29,21683,29376400,-10838,65064,-27098,32522
2021/12/9 15:29,21687,29387241,-10840,65076,-27103,32528
2021/12/9 15:29,21691,29398084,-10842,65088,-27108,32534
2021/12/9 15:29,21695,29408929,-10844,65100,-27113,32540
2021/12/9 15:29,21699,29419776,-10846,65112,-27118,32546
2021/12/9 15:29,21703,29430625,-10848,65124,-27123,32552
2021/12/9 15:29,21707,29441476,-10850,65136,-27128,32558
2021/12/9 15:29,21711,29452329,-10852,65148,-27133,32564
2021/12/9 15:29,21715,29463184,-10854,65160,-27138,32570
2021/12/9 15:29,21719,29474041,-10856,65172,-27143,32576
2021/12/9 15:29,21723,29484900,-10858,65184,-27148,32582
2021/12/9 15:29,21727,29495761,-10860,65196,-27153,32588
2021/12/9 15:29,21731,29506624,-10862,65208,-27158,32594
2021/12/9 15:29,21735,29517489,-10864,65220,-27163,32600
2021/12/9 15:29,21739,29528356,-10866,65232,-27168,32606
2021/12/9 15:29,21743,29539225,-10868,65244,-27173,32612
2021/12/9 15:29,21747,29550096,-10870,65256,-27178,32618
2021/12/9 15:29,21751,29560969,-10872,65268,-27183,32624
2021/12/9 15:29,21755,29571844,-10874,65280,-27188,32630
2021/12/9 15:29,21759,29582721,-10876,65292,-27193,32636
2021/12/9 15:29,21763,29593600,-10878,65304,-27198,32642
2021/12/9 15:29,21767,29604481,-10880,65316,-27203,32648
2021/12/9 15:29,21771,29615364,-10882,65328,-27208,32654
2021/12/9 15:29,21775,29626249,-10884,65340,-27213,32660
2021/12/9 15:29,21779,29637136,-10886,65352,-27218,32666
2021/12/9 15:29,21783,29648025,-10888,65364,-27223,32672
2021/12/9 15:29,21787,29658916,-10890,65376,-27228,32678
2021/12/9 15:29,21791,29669809,-10892,65388,-27233,32684
2021/12/9 15:29,21795,29680704,-10894,65400,-27238,32690
2021/12/9 15:29,21799,29691601,-10896,65412,-27243,32696
2021/12/9 15:29,21803,29702500,-10898,65424,-27248,32702
2021/12/9 15:29,21807,29713401,-10900,65436,-27253,32708
2021/12/9 15:29,21811,29724304,-10902,65448,-27258,32714
2021/12/9 15:29,21815,29735209,-10904,65460,-27263,32720
2021/12/9 15:29,21819,29746116,-10906,65472,-27268,32726
2021/12/9 15:29,21823,29757025,-10908,65484,-27273,32732
2021/12/9 15:29,21827,29767936,-10910,65496,-27278,32738
2021/12/9 15:29,21831,29778849,-10912,65508,-27283,32744
2021/12/9 15:29,21835,29789764,-10914,65520,-27288,32750
2021/12/9 15:29,21839,29800681,-10916,65532,-27293,32756
2021/12/9 15:29,21843,29811600,-10918,65544,-27298,32762
2021/12/9 15:29,21847,29822521,-10920,65556,-27303,32768
2021/12/9 15:29,21851,29833444,-10922,65568,-27308,32774
2021/12/9 15:29,21855,29844369,-10924,65580,-27313,32780
2021/12/9 15:29,21859,29855296,-10926,65592,-27318,32786
2021/12/9 15:29,21863,29866225,-10928,65604,-27323,32792
2021/12/9 15:29,21867,29877156,-10930,65616,-27328,32798
2021/12/9 15:29,21871,29888089,-10932,65628,-27333,32804
2021/12/9 15:29,21875,29899024,-10934,65640,-27338,32810
2021/12/9 15:29,21879,29909961,-10936,65652,-27343,32816
2021/12/9 15:29,21883,29920900,-10938,65664,-27348,32822
2021/12/9 15:29,21887,29931841,-10940,65676,-27353,32828
2021/12/9 15:29,21891,29942784,-10942,65688,-27358,32834
2021/12/9 15:29,21895,29953729,-10944,65700,-27363,32840
2021/12/9 15:29,21899,29964676,-10946,65712,-27368,32846
2021/12/9 15:29,21903,29975625,-10948,65724,-27373,32852
2021/12/9 15:29,21907,29986576,-10950,65736,-27378,32858
2021/12/9 15:29,21911,29997529,-10952,65748,-27383,32864
2021/12/9 15:29,21915,30008484,-10954,65760,-27388,32870
2021/12/9 15:29,21919,30019441,-10956,65772,-27393,32876
2021/12/9 15:29,21923,30030400,-10958,65784,-27398,32882
2021/12/9 15:29,21927,30041361,-10960,65796,-27403,32888
2021/12/9 15:29,21931,30052324,-10962,65808,-27408,32894
2021/12/9 15:29,21935,30063289,-10964,65820,-27413,32900
2021/12/9 15:29,21939,30074256,-10966,65832,-27418,32906
2021/12/9 15:29,21943,30085225,-10968,65844,-27423,32912
2021/12/9 15:29,21947,30096196,-10970,65856,-27428,32918
2021/12/9 15:29,21951,30107169,-10972,65868,-27433,32924
2021/12/9 15:29,21955,30118144,-10974,65880,-27438,32930
2021/12/9 15:29,21959,30129121,-10976,65892,-27443,32936
2021/12/9 15:29,21963,30140100,-10978,65904,-27448,32942
2021/12/9 15:29,21967,30151081,-10980,65916,-27453,32948
2021/12/9 15:29,21971,30162064,-10982,65928,-27458,32954
2021/12/9 15:29,21975,30173049,-10984,65940,-27463,32960
2021/12/9 15:29,21979,30184036,-10986,65952,-27468,32966
2021/12/9 15:29,21983,30195025,-10988,65964,-27473,32972
2021/12/9 15:29,21987,30206016,-10990,65976,-27478,32978
2021/12/9 15:29,21991,30217009,-10992,65988,-27483,32984
2021/12/9 15:29,21995,30228004,-10994,66000,-27488,32990
2021/12/9 15:29,21999,30239001,-10996,66012,-27493,32996
2021/12/9 15:29,22003,30250000,-10998,66024,-27498,33002
2021/12/9 15:29,22007,30261001,-11000,66036,-27503,33008
2021/12/9 15:29,22011,30272004,-11002,66048,-27508,33014
2021/12/9 15:29,22015,30283009,-11004,66060,-27513,33020
2021/12/9 15:29,22019,30294016,-11006,66072,-27518,33026
2021/12/9 15:29,22023,30305025,-11008,66084,-27523,33032
2021/12/9 15:29,22027,30316036,-11010,66096,-27528,33038
2021/12/9 15:29,22031,30327049,-11012,66108,-27533,33044
2021/12/9 15:29,22035,30338064,-11014,66120,-27538,33050
2021/12/9 15:29,22039,30349081,-11016,66132,-27543,33056
2021/12/9 15:29,22043,30360100,-11018,66144,-27548,33062
2021/12/9 15:29,22047,30371121,-11020,66156,-27553,33068
2021/12/9 15:29,22051,30382144,-11022,66168,-27558,33074
2021/12/9 15:29,22055,30393169,-11024,66180,-27563,33080
2021/12/9 15:29,22059,30404196,-11026,66192,-27568,33086
2021/12/9 15:29,22063,30415225,-11028,66204,-27573,33092
2021/12/9 15:29,22067,30426256,-11030,66216,-27578,33098
2021/12/9 15:29,22071,30437289,-11032,66228,-27583,33104
2021/12/9 15:29,22075,30448324,-11034,66240,-27588,33110
2021/12/9 15:29,22079,30459361,-11036,66252,-27593,33116
2021/12/9 15:29,22083,30470400,-11038,66264,-27598,33122
2021/12/9 15:29,22087,30481441,-11040,66276,-27603,33128
2021/12/9 15:29,22091,30492484,-11042,66288,-27608,33134
2021/12/9 15:29,22095,30503529,-11044,66300,-27613,33140
2021/12/9 15:29,22099,30514576,-11046,66312,-27618,33146
2021/12/9 15:29,22103,30525625,-11048,66324,-27623,33152
2021/12/9 15:29,22107,30536676,-11050,66336,-27628,33158
2021/12/9 15:29,22111,30547729,-11052,66348,-27633,33164
2021/12/9 15:29,22115,30558784,-11054,66360,-27638,33170
2021/12/9 15:29,22119,30569841,-11056,66372,-27643,33176
2021/12/9 15:29,22123,30580900,-11058,66384,-27648,33182
2021/12/9 15:29,22127,30591961,-11060,66396,-27653,33188
2021/12/9 15:29,22131,30603024,-11062,66408,-27658,33194
2021/12/9 15:29,22135,30614089,-11064,66420,-27663,33200
2021/12/9 15:29,22139,30625156,-11066,66432,-27668,33206
2021/12/9 15:29,22143,30636225,-11068,66444,-27673,33212
2021/12/9 15:29,22147,30647296,-11070,66456,-27678,33218
2021/12/9 15:29,22151,30658369,-11072,66468,-27683,33224
2021/12/9 15:29,22155,30669444,-11074,66480,-27688,33230
2021/12/9 15:29,22159,30680521,-11076,66492,-27693,33236
2021/12/9 15:29,22163,30691600,-11078,66504,-27698,33242
2021/12/9 15:29,22167,30702681,-11080,66516,-27703,33248
2021/12/9 15:29,22171,30713764,-11082,66528,-27708,33254
2021/12/9 15:29,22175,30724849,-11084,66540,-27713,33260
2021/12/9 15:29,22179,30735936,-11086,66552,-27718,33266
2021/12/9 15:29,22183,30747025,-11088,66564,-27723,33272
2021/12/9 15:29,22187,30758116,-11090,66576,-27728,33278
2021/12/9 15:29,22191,30769209,-11092,66588,-27733,33284
2021/12/9 15:29,22195,30780304,-11094,66600,-27738,33290
2021/12/9 15:29,22199,30791401,-11096,66612,-27743,33296
2021/12/9 15:29,22203,30802500,-11098,66624,-27748,33302
2021/12/9 15:29,22207,30813601,-11100,66636,-27753,33308
2021/12/9 15:29,22211,30824704,-11102,66648,-27758,33314
2021/12/9 15:29,22215,30835809,-11104,66660,-27763,33320
2021/12/9 15:29,22219,30846916,-11106,66672,-27768,33326
2021/12/9 15:29,22223,30858025,-11108,66684,-27773,33332
2021/12/9 15:29,22227,30869136,-11110,66696,-27778,33338
2021/12/9 15:29,22231,30880249,-11112,66708,-27783,33344
2021/12/9 15:29,22235,30891364,-11114,66720,-27788,33350
2021/12/9 15:29,22239,30902481,-11116,66732,-27793,33356
2021/12/9 15:29,22243,30913600,-11118,66744,-27798,33362
2021/12/9 15:29,22247,30924721,-11120,66756,-27803,33368
2021/12/9 15:29,22251,30935844,-11122,66768,-27808,33374
2021/12/9 15:29,22255,30946969,-11124,66780,-27813,33380
2021/12/9 15:29,22259,30958096,-11126,66792,-27818,33386
2021/12/9 15:29,22263,30969225,-11128,66804,-27823,33392
2021/12/9 15:29,22267,30980356,-11130,66816,-27828,33398
2021/12/9 15:29,22271,30991489,-11132,66828,-27833,33404
2021/12/9 15:29,22275,31002624,-11134,66840,-27838,33410
2021/12/9 15:29,22279,31013761,-11136,66852,-27843,33416
2021/12/9 15:29,22283,31024900,-11138,66864,-27848,33422
2021/12/9 15:29,22287,31036041,-11140,66876,-27853,33428
2021/12/9 15:29,22291,31047184,-11142,66888,-27858,33434
2021/12/9 15:29,22295,31058329,-11144,66900,-27863,33440
2021/12/9 15:29,22299,31069476,-11146,66912,-27868,33446
2021/12/9 15:29,22303,31080625,-11148,66924,-27873,33452
2021/12/9 15:29,22307,31091776,-11150,66936,-27878,33458
2021/12/9 15:29,22311,31102929,-11152,66948,-27883,33464
2021/12/9 15:29,22315,31114084,-11154,66960,-27888,33470
2021/12/9 15:29,22319,31125241,-11156,66972,-27893,33476
2021/12/9 15:29,22323,31136400,-11158,66984,-27898,33482
2021/12/9 15:29,22327,31147561,-11160,66996,-27903,33488
2021/12/9 15:29,22331,31158724,-11162,67008,-27908,33494
2021/12/9 15:29,22335,31169889,-11164,67020,-27913,33500
2021/12/9 15:29,22339,31181056,-11166,67032,-27918,33506
2021/12/9 15:29,22343,31192225,-11168,67044,-27923,33512
2021/12/9 15:29,22347,31203396,-11170,67056,-27928,33518
2021/12/9 15:29,22351,31214569,-11172,67068,-27933,33524
2021/12/9 15:29,22355,31225744,-11174,67080,-27938,33530
2021/12/9 15:29,22359,31236921,-11176,67092,-27943,33536
2021/12/9 15:29,22363,31248100,-11178,67104,-27948,33542
2021/12/9 15:29,22367,31259281,-11180,67116,-27953,33548
2021/12/9 15:29,22371,31270464,-11182,67128,-27958,33554
2021/12/9 15:29,22375,31281649,-11184,67140,-27963,33560
2021/12/9 15:29,22379,31292836,-11186,67152,-27968,33566
2021/12/9 15:29,22383,31304025,-11188,67164,-27973,33572
2021/12/9 15:29,22387,31315216,-11190,67176,-27978,33578
2021/12/9 15:29,22391,31326409,-11192,67188,-27983,33584
2021/12/9 15:29,22395,31337604,-11194,67200,-27988,33590
2021/12/9 15:29,22399,31348801,-11196,67212,-27993,33596
2021/12/9 15:29,22403,31360000,-11198,67224,-27998,33602
2021/12/9 15:29,22407,31371201,-11200,67236,-28003,33608
2021/12/9 15:29,22411,31382404,-11202,67248,-28008,33614
2021/12/9 15:29,22415,31393609,-11204,67260,-28013,33620
2021/12/9 15:29,22419,31404816,-11206,67272,-28018,33626
2021/12/9 15:29,22423,31416025,-11208,67284,-28023,33632
2021/12/9 15:29,22427,31427236,-11210,67296,-28028,33638
2021/12/9 15:29,22431,31438449,-11212,67308,-28033,33644
2021/12/9 15:29,22435,31449664,-11214,67320,-28038,33650
2021/12/9 15:29,22439,31460881,-11216,67332,-28043,33656
2021/12/9 15:29,22443,31472100,-11218,67344,-28048,33662
2021/12/9 15:29,22447,31483321,-11220,67356,-28053,33668
2021/12/9 15:29,22451,31494544,-11222,67368,-28058,33674
2021/12/9 15:29,22455,31505769,-11224,67380,-28063,33680
2021/12/9 15:29,22459,31516996,-11226,67392,-28068,33686
2021/12/9 15:29,22463,31528225,-11228,67404,-28073,33692
2021/12/9 15:29,22467,31539456,-11230,67416,-28078,33698
2021/12/9 15:29,22471,31550689,-11232,67428,-28083,33704
2021/12/9 15:29,22475,31561924,-11234,67440,-28088,33710
2021/12/9 15:29,22479,31573161,-11236,67452,-28093,33716
2021/12/9 15:29,22483,31584400,-11238,67464,-28098,33722
2021/12/9 15:29,22487,31595641,-11240,67476,-28103,33728
2021/12/9 15:29,22491,31606884,-11242,67488,-28108,33734
2021/12/9 15:29,22495,31618129,-11244,67500,-28113,33740
2021/12/9 15:29,22499,31629376,-11246,67512,-28118,33746
2021/12/9 15:29,22503,31640625,-11248,67524,-28123,33752
2021/12/9 15:29,22507,31651876,-11250,67536,-28128,33758
2021/12/9 15:29,22511,31663129,-11252,67548,-28133,33764
2021/12/9 15:29,22515,31674384,-11254,67560,-28138,33770
2021/12/9 15:29,22519,31685641,-11256,67572,-28143,33776
2021/12/9 15:29,22523,31696900,-11258,67584,-28148,33782
2021/12/9 15:29,22527,31708161,-11260,67596,-28153,33788
2021/12/9 15:29,22531,31719424,-11262,67608,-28158,33794
2021/12/9 15:29,22535,31730689,-11264,67620,-28163,33800
2021/12/9 15:29,22539,31741956,-11266,67632,-28168,33806
2021/12/9 15:29,22543,31753225,-11268,67644,-28173,33812
2021/12/9 15:29,22547,31764496,-11270,67656,-28178,33818
2021/12/9 15:29,22551,31775769,-11272,67668,-28183,33824
2021/12/9 15:29,22555,31787044,-11274,67680,-28188,33830
2021/12/9 15:29,22559,31798321,-11276,67692,-28193,33836
2021/12/9 15:29,22563,31809600,-11278,67704,-28198,33842
2021/12/9 15:29,22567,31820881,-11280,67716,-28203,33848
2021/12/9 15:29,22571,31832164,-11282,67728,-28208,33854
2021/12/9 15:29,22575,31843449,-11284,67740,-28213,33860
2021/12/9 15:29,22579,31854736,-11286,67752,-28218,33866
2021/12/9 15:29,22583,31866025,-11288,67764,-28223,33872
2021/12/9 15:29,22587,31877316,-11290,67776,-28228,33878
2021/12/9 15:29,22591,31888609,-11292,67788,-28233,33884
2021/12/9 15:29,22595,31899904,-11294,67800,-28238,33890
2021/12/9 15:29,22599,31911201,-11296,67812,-28243,33896
2021/12/9 15:29,22603,31922500,-11298,67824,-28248,33902
2021/12/9 15:29,22607,31933801,-11300,67836,-28253,33908
2021/12/9 15:29,22611,31945104,-11302,67848,-28258,33914
2021/12/9 15:29,22615,31956409,-11304,67860,-28263,33920
2021/12/9 15:29,22619,31967716,-11306,67872,-28268,33926
2021/12/9 15:29,22623,31979025,-11308,67884,-28273,33932
2021/12/9 15:29,22627,31990336,-11310,67896,-28278,33938
2021/12/9 15:29,22631,32001649,-11312,67908,-28283,33944
2021/12/9 15:29,22635,32012964,-11314,67920,-28288,33950
2021/12/9 15:29,22639,32024281,-11316,67932,-28293,33956
2021/12/9 15:29,22643,32035600,-11318,67944,-28298,33962
2021/12/9 15:29,22647,32046921,-11320,67956,-28303,33968
2021/12/9 15:29,22651,32058244,-11322,67968,-28308,33974
2021/12/9 15:29,22655,32069569,-11324,67980,-28313,33980
2021/12/9 15:29,22659,32080896,-11326,67992,-28318,33986
2021/12/9 15:29,22663,32092225,-11328,68004,-28323,33992
2021/12/9 15:29,22667,32103556,-11330,68016,-28328,33998
2021/12/9 15:29,22671,32114889,-11332,68028,-28333,34004
2021/12/9 15:29,22675,32126224,-11334,68040,-28338,34010
2021/12/9 15:29,22679,32137561,-11336,68052,-28343,34016
2021/12/9 15:29,22683,32148900,-11338,68064,-28348,34022
2021/12/9 15:29,22687,32160241,-11340,68076,-28353,34028
2021/12/9 15:29,22691,32171584,-11342,68088,-28358,34034
2021/12/9 15:29,22695,32182929,-11344,68100,-28363,34040
2021/12/9 15:29,22699,32194276,-11346,68112,-28368,34046
2021/12/9 15:29,22703,32205625,-11348,68124,-28373,34052
2021/12/9 15:29,22707,32216976,-11350,68136,-28378,34058
2021/12/9 15:29,22711,32228329,-11352,68148,-28383,34064
2021/12/9 15:29,22715,32239684,-11354,68160,-28388,34070
2021/12/9 15:29,22719,32251041,-11356,68172,-28393,34076
2021/12/9 15:29,22723,32262400,-11358,68184,-28398,34082
2021/12/9 15:29,22727,32273761,-11360,68196,-28403,34088
2021/12/9 15:29,22731,32285124,-11362,68208,-28408,34094
2021/12/9 15:29,22735,32296489,-11364,68220,-28413,34100
2021/12/9 15:29,22739,32307856,-11366,68232,-28418,34106
2021/12/9 15:29,22743,32319225,-11368,68244,-28423,34112
2021/12/9 15:29,22747,32330596,-11370,68256,-28428,34118
2021/12/9 15:29,22751,32341969,-11372,68268,-28433,34124
2021/12/9 15:29,22755,32353344,-11374,68280,-28438,34130
2021/12/9 15:29,22759,32364721,-11376,68292,-28443,34136
2021/12/9 15:29,22763,32376100,-11378,68304,-28448,34142
2021/12/9 15:29,22767,32387481,-11380,68316,-28453,34148
2021/12/9 15:29,22771,32398864,-11382,68328,-28458,34154
2021/12/9 15:29,22775,32410249,-11384,68340,-28463,34160
2021/12/9 15:29,22779,32421636,-11386,68352,-28468,34166
2021/12/9 15:29,22783,32433025,-11388,68364,-28473,34172
2021/12/9 15:29,22787,32444416,-11390,68376,-28478,34178
2021/12/9 15:29,22791,32455809,-11392,68388,-28483,34184
2021/12/9 15:29,22795,32467204,-11394,68400,-28488,34190
2021/12/9 15:29,22799,32478601,-11396,68412,-28493,34196
2021/12/9 15:29,22803,32490000,-11398,68424,-28498,34202
2021/12/9 15:29,22807,32501401,-11400,68436,-28503,34208
2021/12/9 15:29,22811,32512804,-11402,68448,-28508,34214
2021/12/9 15:29,22815,32524209,-11404,68460,-28513,34220
2021/12/9 15:29,22819,32535616,-11406,68472,-28518,34226
2021/12/9 15:29,22823,32547025,-11408,68484,-28523,34232
2021/12/9 15:29,22827,32558436,-11410,68496,-28528,34238
2021/12/9 15:29,22831,32569849,-11412,68508,-28533,34244
2021/12/9 15:29,22835,32581264,-11414,68520,-28538,34250
2021/12/9 15:29,22839,32592681,-11416,68532,-28543,34256
2021/12/9 15:29,22843,32604100,-11418,68544,-28548,34262
2021/12/9 15:29,22847,32615521,-11420,68556,-28553,34268
2021/12/9 15:29,22851,32626944,-11422,68568,-28558,34274
2021/12/9 15:29,22855,32638369,-11424,68580,-28563,34280
2021/12/9 15:29,22859,32649796,-11426,68592,-28568,34286
2021/12/9 15:29,22863,32661225,-11428,68604,-28573,34292
2021/12/9 15:29,22867,32672656,-11430,68616,-28578,34298
2021/12/9 15:29,22871,32684089,-11432,68628,-28583,34304
2021/12/9 15:29,22875,32695524,-11434,68640,-28588,34310
2021/12/9 15:29,22879,32706961,-11436,68652,-28593,34316
2021/12/9 15:29,22883,32718400,-11438,68664,-28598,34322
2021/12/9 15:29,22887,32729841,-11440,68676,-28603,34328
2021/12/9 15:29,22891,32741284,-11442,68688,-28608,34334
2021/12/9 15:29,22895,32752729,-11444,68700,-28613,34340
2021/12/9 15:29,22899,32764176,-11446,68712,-28618,34346
2021/12/9 15:29,22903,32775625,-11448,68724,-28623,34352
2021/12/9 15:29,22907,32787076,-11450,68736,-28628,34358
2021/12/9 15:29,22911,32798529,-11452,68748,-28633,34364
2021/12/9 15:29,22915,32809984,-11454,68760,-28638,34370
2021/12/9 15:29,22919,32821441,-11456,68772,-28643,34376
2021/12/9 15:29,22923,32832900,-11458,68784,-28648,34382
2021/12/9 15:29,22927,32844361,-11460,68796,-28653,34388
2021/12/9 15:29,22931,32855824,-11462,68808,-28658,34394
2021/12/9 15:29,22935,32867289,-11464,68820,-28663,34400
2021/12/9 15:29,22939,32878756,-11466,68832,-28668,34406
2021/12/9 15:29,22943,32890225,-11468,68844,-28673,34412
2021/12/9 15:29,22947,32901696,-11470,68856,-28678,34418
2021/12/9 15:29,22951,32913169,-11472,68868,-28683,34424
2021/12/9 15:29,22955,32924644,-11474,68880,-28688,34430
2021/12/9 15:29,22959,32936121,-11476,68892,-28693,34436
2021/12/9 15:29,22963,32947600,-11478,68904,-28698,34442
2021/12/9 15:29,22967,32959081,-11480,68916,-28703,34448
2021/12/9 15:29,22971,32970564,-11482,68928,-28708,34454
2021/12/9 15:29,22975,32982049,-11484,68940,-28713,34460
2021/12/9 15:29,22979,32993536,-11486,68952,-28718,34466
2021/12/9 15:29,22983,33005025,-11488,68964,-28723,34472
2021/12/9 15:29,22987,33016516,-11490,68976,-28728,34478
2021/12/9 15:29,22991,33028009,-11492,68988,-28733,34484
2021/12/9 15:29,22995,33039504,-11494,69000,-28738,34490
2021/12/9 15:29,22999,33051001,-11496,69012,-28743,34496
2021/12/9 15:29,23003,33062500,-11498,69024,-28748,34502
2021/12/9 15:29,23007,33074001,-11500,69036,-28753,34508
2021/12/9 15:29,23011,33085504,-11502,69048,-28758,34514
2021/12/9 15:29,23015,33097009,-11504,69060,-28763,34520
2021/12/9 15:29,23019,33108516,-11506,69072,-28768,34526
2021/12/9 15:29,23023,33120025,-11508,69084,-28773,34532
2021/12/9 15:29,23027,33131536,-11510,69096,-28778,34538
2021/12/9 15:29,23031,33143049,-11512,69108,-28783,34544
2021/12/9 15:29,23035,33154564,-11514,69120,-28788,34550
2021/12/9 15:29,23039,33166081,-11516,69132,-28793,34556
2021/12/9 15:29,23043,33177600,-11518,69144,-28798,34562
2021/12/9 15:29,23047,33189121,-11520,69156,-28803,34568
2021/12/9 15:29,23051,33200644,-11522,69168,-28808,34574
2021/12/9 15:29,23055,33212169,-11524,69180,-28813,34580
2021/12/9 15:29,23059,33223696,-11526,69192,-28818,34586
2021/12/9 15:29,23063,33235225,-11528,69204,-28823,34592
2021/12/9 15:29,23067,33246756,-11530,69216,-28828,34598
2021/12/9 15:29,23071,33258289,-11532,69228,-28833,34604
2021/12/9 15:29,23075,33269824,-11534,69240,-28838,34610
2021/12/9 15:29,23079,33281361,-11536,69252,-28843,34616
2021/12/9 15:29,23083,33292900,-11538,69264,-28848,34622
2021/12/9 15:29,23087,33304441,-11540,69276,-28853,34628
2021/12/9 15:29,23091,33315984,-11542,69288,-28858,34634
2021/12/9 15:29,23095,33327529,-11544,69300,-28863,34640
2021/12/9 15:29,23099,33339076,-11546,69312,-28868,34646
2021/12/9 15:29,23103,33350625,-11548,69324,-28873,34652
2021/12/9 15:29,23107,33362176,-11550,69336,-28878,34658
2021/12/9 15:29,23111,33373729,-11552,69348,-28883,34664
2021/12/9 15:29,23115,33385284,-11554,69360,-28888,34670
2021/12/9 15:29,23119,33396841,-11556,69372,-28893,34676
2021/12/9 15:29,23123,33408400,-11558,69384,-28898,34682
2021/12/9 15:29,23127,33419961,-11560,69396,-28903,34688
2021/12/9 15:29,23131,33431524,-11562,69408,-28908,34694
2021/12/9 15:29,23135,33443089,-11564,69420,-28913,34700
2021/12/9 15:29,23139,33454656,-11566,69432,-28918,34706
2021/12/9 15:29,23143,33466225,-11568,69444,-28923,34712
2021/12/9 15:29,23147,33477796,-11570,69456,-28928,34718
2021/12/9 15:29,23151,33489369,-11572,69468,-28933,34724
2021/12/9 15:29,23155,33500944,-11574,69480,-28938,34730
2021/12/9 15:29,23159,33512521,-11576,69492,-28943,34736
2021/12/9 15:29,23163,33524100,-11578,69504,-28948,34742
2021/12/9 15:29,23167,33535681,-11580,69516,-28953,34748
2021/12/9 15:29,23171,33547264,-11582,69528,-28958,34754
2021/12/9 15:29,23175,33558849,-11584,69540,-28963,34760
2021/12/9 15:29,23179,33570436,-11586,69552,-28968,34766
2021/12/9 15:29,23183,33582025,-11588,69564,-28973,34772
2021/12/9 15:29,23187,33593616,-11590,69576,-28978,34778
2021/12/9 15:29,23191,33605209,-11592,69588,-28983,34784
2021/12/9 15:29,23195,33616804,-11594,69600,-28988,34790
2021/12/9 15:29,23199,33628401,-11596,69612,-28993,34796
2021/12/9 15:29,23203,33640000,-11598,69624,-28998,34802
2021/12/9 15:29,23207,33651601,-11600,69636,-29003,34808
2021/12/9 15:29,23211,33663204,-11602,69648,-29008,34814
2021/12/9 15:29,23215,33674809,-11604,69660,-29013,34820
2021/12/9 15:29,23219,33686416,-11606,69672,-29018,34826
2021/12/9 15:29,23223,33698025,-11608,69684,-29023,34832
2021/12/9 15:29,23227,33709636,-11610,69696,-29028,34838
2021/12/9 15:29,23231,33721249,-11612,69708,-29033,34844
2021/12/9 15:29,23235,33732864,-11614,69720,-29038,34850
2021/12/9 15:29,23239,33744481,-11616,69732,-29043,34856
2021/12/9 15:29,23243,33756100,-11618,69744,-29048,34862
2021/12/9 15:29,23247,33767721,-11620,69756,-29053,34868
2021/12/9 15:29,23251,33779344,-11622,69768,-29058,34874
2021/12/9 15:29,23255,33790969,-11624,69780,-29063,34880
2021/12/9 15:29,23259,33802596,-11626,69792,-29068,34886
2021/12/9 15:29,23263,33814225,-11628,69804,-29073,34892
2021/12/9 15:29,23267,33825856,-11630,69816,-29078,34898
2021/12/9 15:29,23271,33837489,-11632,69828,-29083,34904
2021/12/9 15:29,23275,33849124,-11634,69840,-29088,34910
2021/12/9 15:29,23279,33860761,-11636,69852,-29093,34916
2021/12/9 15:29,23283,33872400,-11638,69864,-29098,34922
2021/12/9 15:29,23287,33884041,-11640,69876,-29103,34928
2021/12/9 15:29,23291,33895684,-11642,69888,-29108,34934
2021/12/9 15:29,23295,33907329,-11644,69900,-29113,34940
2021/12/9 15:29,23299,33918976,-11646,69912,-29118,34946
2021/12/9 15:29,23303,33930625,-11648,69924,-29123,34952
2021/12/9 15:29,23307,33942276,-11650,69936,-29128,34958
2021/12/9 15:29,23311,33953929,-11652,69948,-29133,34964
2021/12/9 15:29,23315,33965584,-11654,69960,-29138,34970
2021/12/9 15:29,23319,33977241,-11656,69972,-29143,34976
2021/12/9 15:29,23323,33988900,-11658,69984,-29148,34982
2021/12/9 15:29,23327,34000561,-11660,69996,-29153,34988
2021/12/9 15:29,23331,34012224,-11662,70008,-29158,34994
2021/12/9 15:29,23335,34023889,-11664,70020,-29163,35000
2021/12/9 15:29,23339,34035556,-11666,70032,-29168,35006
2021/12/9 15:29,23343,34047225,-11668,70044,-29173,35012
2021/12/9 15:29,23347,34058896,-11670,70056,-29178,35018
2021/12/9 15:29,23351,34070569,-11672,70068,-29183,35024
2021/12/9 15:29,23355,34082244,-11674,70080,-29188,35030
2021/12/9 15:29,23359,34093921,-11676,70092,-29193,35036
2021/12/9 15:29,23363,34105600,-11678,70104,-29198,35042
2021/12/9 15:29,23367,34117281,-11680,70116,-29203,35048
2021/12/9 15:29,23371,34128964,-11682,70128,-29208,35054
